Zhen Xu	115	3.57	4	4	4	4	3	3	3	4	4	4	4	4	4	3	4	4	4	4	3	3	5	3	3	4	3	3	3	2	3	4	3	3	4	4	4	4	3	3	5	4	4	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	2	4	3	4	4	4	
Alberto Lavelli	103	3.43	4	4	3	4	3	4	4	4	3	4	4	3	4	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	3	4	6	4	3	3	2	3	3	3	3	3	3	3	4	4	3	4	3	3	4	4	2	3	4	4	3	4	4	4	3	3	4	3	3	3	2	4	4	3	3	3	3	5	3	3	3	3	2	3	3	3	4	3	3	4	3	4	3	4	
Guido Gioioso	10	4.33	5	5	4	4	4	4	5	4	4	5	5	5	5	4	4	4	5	5	4	4	5	4	4	5	3	4	5	4	4	5	3	3	5	4	4	4	4	4	6	5	5	5	6	5	4	4	4	4	4	4	5	5	4	4	6	5	4	5	4	4	4	5	4	4	5	5	4	4	4	5	4	3	4	4	3	4	3	5	5	5	4	4	4	6	4	3	5	4	4	4	4	4	4	4	4	5	4	5	4	4	
Michael B	111	3.52	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	3	4	2	3	4	2	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	4	3	3	2	3	3	4	3	4	3	5	4	3	4	4	4	3	4	3	3	4	4	3	4	4	4	4	2	4	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	4	3	4	4	3	
Wei Hong	153	3.66	4	4	4	3	4	3	3	4	4	4	4	4	5	3	4	4	4	3	3	3	4	3	4	4	3	4	4	3	4	4	3	3	4	4	4	4	3	3	5	5	4	4	6	4	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	3	3	4	3	5	3	3	3	4	3	3	3	4	4	4	3	2	4	5	3	3	4	3	3	4	4	4	3	4	3	3	2	4	4	4	
Michael G	194	3.36	3	4	3	4	3	3	3	3	4	4	5	4	4	3	4	4	3	4	3	3	4	3	3	3	2	3	3	2	3	4	3	2	4	4	3	3	4	3	5	4	4	4	5	4	4	3	3	2	3	2	4	3	4	3	5	3	3	4	4	4	3	4	3	3	4	4	3	3	4	4	3	2	3	3	2	3	1	4	4	3	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	4	3	4	3	3	
Apostolos Dollas	101	4.03	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	4	3	4	3	4	4	3	4	6	4	3	5	4	4	4	4	3	5	5	4	5	6	5	4	4	3	3	4	3	4	4	4	4	5	5	4	5	4	4	4	4	3	4	4	5	4	4	4	5	3	3	3	4	3	4	3	5	4	4	3	4	3	5	3	3	4	4	4	4	4	4	4	4	4	4	3	5	4	4	
Jaewook Lee	222	3.74	5	4	4	4	4	4	3	4	4	5	3	4	4	4	4	4	3	4	4	3	5	3	3	4	3	4	4	3	4	5	4	3	5	3	3	4	4	4	4	5	4	4	5	4	4	3	2	3	3	3	4	4	4	3	5	4	3	3	4	4	4	4	3	3	4	4	4	4	3	5	3	3	4	4	3	3	3	5	4	4	2	4	4	5	3	3	4	3	3	4	3	4	4	3	4	4	4	4	3	4	
Kenta Nakai	102	3.69	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	4	4	4	4	3	5	3	3	4	3	3	4	2	3	4	4	3	4	4	4	4	4	3	5	4	4	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	4	4	4	4	4	3	3	4	4	3	4	4	5	3	3	4	3	3	3	3	5	4	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	3	4	3	4	4	4	
Heung-Yeung Shum	239	3.41	4	4	3	4	3	3	3	3	4	3	4	4	4	2	4	4	4	4	3	3	4	3	3	4	2	3	4	3	3	4	4	2	3	4	3	3	3	2	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	3	4	3	2	3	3	2	3	2	4	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	3	3	3	3	3	
Michael R	124	3.36	4	3	3	3	3	3	4	3	3	4	5	4	4	3	3	3	3	4	3	3	4	3	3	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	3	3	2	3	3	3	3	3	3	3	5	4	4	4	3	3	3	4	3	3	4	4	3	3	3	4	4	2	4	3	2	3	2	5	3	3	3	3	3	5	3	2	4	3	3	3	3	3	3	3	3	4	3	4	3	3	
Michael S	128	3.34	4	3	3	4	3	3	3	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	4	2	4	4	3	3	5	4	2	4	3	3	3	4	3	4	4	4	4	5	4	3	3	2	3	3	2	3	3	3	3	5	4	3	4	3	3	3	4	3	4	4	4	3	4	4	4	3	2	4	3	2	3	2	4	4	3	3	3	3	5	3	2	4	3	3	3	3	3	3	3	3	4	3	4	3	3	
Shojiro Nishio	242	3.76	4	4	4	4	3	4	4	4	4	4	4	4	4	3	4	4	4	3	4	3	5	4	3	4	3	3	4	3	4	4	3	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	4	2	4	4	4	3	2	4	5	3	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Yu Wang 0002	139	3.42	4	4	3	4	4	4	3	3	4	4	4	4	4	2	4	4	3	3	3	3	4	3	3	3	3	4	2	3	4	4	3	2	4	4	3	3	3	3	5	5	4	4	6	4	4	3	2	3	3	2	3	3	4	3	5	4	3	4	4	4	4	3	2	3	4	4	3	4	3	4	3	3	3	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	2	3	3	4	3	4	3	4	
Fernando C. N. Pereira	93	3.65	4	4	3	4	3	3	4	4	3	5	5	3	4	3	3	3	3	4	4	3	5	3	4	4	3	4	4	3	4	5	3	3	4	4	4	4	4	4	5	5	3	4	6	4	3	4	3	3	3	3	4	4	3	3	4	4	3	5	3	3	4	4	3	3	4	4	3	4	4	4	4	3	4	4	3	3	3	4	4	3	3	4	3	5	3	3	3	4	2	4	4	3	4	3	4	4	3	4	3	4	
Gang Zhao	189	3.59	4	4	3	4	4	3	3	4	4	4	4	4	4	3	4	4	4	3	3	3	4	3	3	4	3	4	3	3	3	4	4	3	4	4	3	4	4	3	5	5	4	4	6	5	4	3	2	3	3	3	4	3	4	4	5	3	3	3	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	3	2	4	4	4	3	3	3	5	4	3	4	2	3	3	3	4	3	3	3	4	4	4	4	4	
Xin Su	127	3.74	4	4	4	4	4	4	3	4	4	5	4	4	4	3	4	4	4	4	3	3	5	3	4	4	3	4	3	3	3	5	4	3	4	4	4	4	3	4	5	5	4	4	6	4	4	4	3	3	4	3	4	4	4	3	5	4	3	2	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	6	3	3	4	3	3	4	4	4	4	4	3	3	4	4	4	4	
Peter Eisert	105	3.56	4	4	3	3	3	3	4	3	4	4	5	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	3	2	4	4	3	3	3	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	5	3	4	3	4	4	2	4	3	2	3	2	5	3	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	3	3	4	4	3	
Masahiro Aoki	33	4.36	5	5	4	5	4	4	5	4	5	5	5	4	5	4	5	5	4	5	4	4	5	4	4	4	3	3	5	4	4	5	4	3	5	4	4	4	5	4	6	6	4	5	7	5	5	4	3	4	4	4	4	4	5	4	6	5	4	5	5	5	4	5	3	4	5	5	4	5	4	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	4	3	4	4	4	4	4	5	4	4	4	5	4	5	4	4	
Catherine T. Best	26	4.49	5	5	4	5	4	5	5	4	4	6	4	5	5	5	4	4	5	5	4	4	6	4	4	4	4	4	5	3	4	6	3	4	5	5	4	5	5	5	6	5	5	5	6	5	4	5	4	3	4	4	5	4	4	4	6	4	4	5	4	4	5	4	4	4	5	5	4	4	4	6	5	4	4	5	4	4	3	5	5	5	4	4	4	6	4	4	5	4	4	4	5	4	4	4	4	5	4	5	5	5	
Natalia C. Barroso	4	4.32	5	5	4	5	4	5	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	4	4	4	5	3	4	6	4	3	5	5	4	4	5	4	6	5	4	5	6	5	4	4	3	3	4	3	4	4	4	4	5	5	4	5	4	4	5	5	3	4	5	5	4	5	5	5	4	4	5	4	4	4	3	5	5	4	4	4	4	6	4	4	4	4	3	4	4	4	4	4	4	5	4	5	4	5	
Padmanabhan Rajan	59	3.58	4	3	3	4	3	4	4	4	3	4	4	4	4	3	3	3	3	4	4	3	5	4	3	4	3	4	4	3	3	4	4	3	4	4	4	3	4	3	5	4	4	4	5	5	3	4	2	3	3	3	3	3	3	3	5	4	4	4	3	3	4	4	3	3	5	4	3	4	3	4	4	3	4	4	3	3	3	4	4	3	3	4	3	5	2	3	4	3	3	3	4	3	4	3	3	4	4	4	3	4	
Carl F. DiSalvo	60	3.96	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	3	5	4	4	4	3	4	4	3	4	5	3	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	3	3	3	4	4	3	5	4	4	5	4	4	4	4	3	4	4	5	3	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	3	3	4	4	3	4	4	4	4	3	4	4	3	4	4	4	
Stefanos Gritzalis	164	3.64	4	4	4	3	3	4	4	4	4	4	4	4	4	3	4	4	4	2	3	3	5	3	3	4	3	3	4	2	3	5	4	3	4	4	4	4	4	4	5	4	4	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	4	4	4	4	3	3	3	5	4	3	4	3	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	3	4	3	4	4	4	
Sanjeev R. Kulkarni	103	3.6	4	4	3	4	3	4	3	3	4	5	4	4	4	3	4	4	4	4	3	3	5	3	3	4	3	3	4	2	3	4	4	2	4	3	3	4	4	4	5	4	4	4	5	4	4	3	3	2	3	3	3	3	4	3	5	4	3	4	4	4	4	3	3	3	5	4	3	4	4	5	3	3	3	3	3	3	3	5	4	4	3	3	4	5	3	3	4	3	3	4	4	4	3	3	3	4	3	4	4	4	
Andrea Zanella	88	3.51	4	4	3	3	3	3	4	3	3	4	5	4	4	4	3	3	3	4	3	3	4	3	3	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	4	4	6	4	3	3	3	3	3	3	4	4	3	3	5	4	4	4	3	3	3	4	3	4	4	5	3	4	4	4	4	2	4	3	2	3	2	5	4	4	3	2	3	5	3	2	4	3	3	4	3	3	3	3	4	4	3	4	4	3	
Flemming Nielson	83	3.53	4	4	3	4	3	3	4	3	4	4	5	4	4	3	4	4	3	4	3	3	4	3	4	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	4	4	5	4	4	3	3	3	3	3	4	4	4	3	5	4	4	4	4	4	3	4	3	3	4	4	3	4	4	4	3	2	4	3	2	3	2	5	3	4	2	3	3	5	3	2	4	3	3	3	3	4	3	3	3	4	3	4	4	3	
Alessandro Solimando	50	3.56	4	4	3	4	3	3	4	3	4	4	5	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	2	3	5	4	2	4	3	3	3	4	3	4	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	3	3	4	4	5	3	4	3	4	4	2	4	3	2	3	2	5	3	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Sui Chen	6	4.05	5	5	5	4	4	4	4	5	4	5	4	3	5	4	4	4	4	4	4	4	5	3	3	4	4	4	4	3	4	5	4	3	4	4	4	4	4	4	5	6	3	4	6	5	4	4	3	4	4	4	4	4	4	4	5	5	3	4	4	4	4	4	3	3	5	4	4	5	3	5	4	4	4	4	4	4	3	4	4	4	3	3	4	6	4	4	3	3	4	4	4	4	4	4	3	4	4	4	4	5	
Qing Cao	179	3.47	4	4	3	4	3	3	3	3	4	4	4	4	4	3	4	4	4	3	2	3	4	3	3	4	2	4	4	3	2	5	3	2	4	4	3	3	4	3	5	5	4	3	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	3	3	3	3	4	3	4	3	4	4	2	4	3	2	3	2	4	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	4	3	4	4	3	
Daniel J. Strauss	33	4.43	5	5	4	5	4	4	5	4	5	5	5	5	5	4	5	5	4	4	4	4	5	4	4	4	3	5	5	4	4	6	4	3	5	5	4	4	5	4	6	6	5	5	7	5	5	4	3	4	4	4	4	4	5	4	6	5	4	5	5	5	4	5	3	4	5	5	4	5	5	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	4	3	5	4	4	4	4	5	4	4	4	5	4	5	4	4	
Qing Cai	142	3.56	4	4	4	4	3	4	4	3	4	4	4	4	4	3	4	4	3	4	3	3	5	3	3	4	3	3	4	2	3	5	4	3	4	3	3	4	4	4	4	4	4	4	5	4	4	3	2	2	3	3	4	3	4	3	5	4	2	4	4	4	4	3	3	3	4	4	3	4	3	5	3	3	4	4	3	3	3	5	3	4	3	3	4	5	3	3	4	3	3	4	3	4	2	3	3	4	3	4	3	4	
Kazuo Hashimoto	159	3.98	4	5	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	3	3	5	3	4	4	4	3	5	5	4	4	4	4	5	5	4	5	6	5	4	4	3	3	4	3	4	3	4	4	6	4	4	4	4	4	4	3	3	4	4	4	3	4	4	5	4	3	4	4	3	3	3	5	5	4	3	4	4	6	4	3	4	3	4	4	4	4	4	4	3	4	4	5	3	4	
He Li	217	3.33	4	4	4	4	3	3	3	3	3	4	4	4	4	3	3	3	3	3	3	3	4	2	3	3	3	3	4	3	4	4	3	2	4	4	3	3	3	3	5	5	4	4	5	5	3	3	2	3	3	3	3	3	3	3	5	3	3	3	3	3	4	2	2	3	4	4	3	4	3	4	3	3	3	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	2	3	3	4	3	4	3	4	
Masahiro Kawakita	47	4.65	5	5	5	5	5	4	4	5	5	6	4	5	5	4	5	5	5	5	4	4	5	4	5	5	4	3	4	4	5	5	4	4	5	5	5	5	5	5	5	6	5	5	7	5	5	4	4	4	4	4	5	5	5	4	6	5	4	5	5	5	5	5	4	5	5	4	4	5	4	6	4	4	4	4	4	4	4	6	5	5	4	4	5	6	4	4	5	4	4	5	4	5	4	4	4	5	5	5	4	5	
Marc Modat	212	3.43	4	3	3	3	3	3	3	3	3	5	4	4	4	3	3	3	3	4	4	3	5	4	3	4	3	4	4	3	3	5	3	3	4	4	4	3	4	3	5	4	4	4	5	4	3	3	2	3	3	3	3	3	3	3	5	3	3	4	3	3	4	3	3	3	4	4	3	3	3	4	4	3	3	3	3	3	3	4	4	3	3	3	3	5	3	3	4	3	3	2	4	3	3	3	3	4	3	4	3	4	
Peng Xie	56	3.86	5	4	3	4	4	3	4	4	4	5	4	3	4	4	4	4	4	4	3	3	5	3	4	4	3	4	4	3	4	5	3	3	5	4	4	4	4	4	5	5	3	4	6	5	4	4	3	3	3	4	4	4	4	3	6	4	3	5	4	4	4	3	3	4	4	5	4	4	3	5	3	3	3	3	3	4	3	5	4	4	3	4	4	6	3	3	3	3	4	4	4	4	3	4	3	4	4	4	4	4	
Gert Cauwenberghs	148	3.98	5	4	4	3	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	5	4	3	4	3	4	4	3	4	5	4	3	4	4	4	4	3	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	4	5	4	4	4	4	3	4	4	5	4	5	4	5	4	3	3	4	3	3	3	5	5	4	4	4	4	6	4	3	4	3	3	4	4	4	4	3	4	3	4	4	4	4	
Peng Xia	39	3.88	5	5	4	4	3	3	3	4	4	4	5	4	4	4	4	4	4	4	4	4	5	3	4	4	3	4	4	3	3	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	4	4	4	4	4	5	4	3	4	4	4	4	3	3	4	5	5	3	4	3	5	3	3	3	3	3	3	3	5	4	4	4	3	4	6	4	3	4	3	3	4	4	4	3	4	2	3	4	5	4	4	
Per-	151	3.39	4	4	4	3	4	3	4	3	3	4	4	4	4	3	3	3	3	3	3	3	4	3	3	3	3	4	4	3	3	5	3	2	4	4	3	3	4	3	5	4	4	4	6	4	3	3	2	3	3	3	3	3	3	3	5	4	3	4	3	3	3	4	2	3	4	4	3	3	3	4	3	3	3	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	3	3	3	4	3	4	3	4	
G. Fumagalli	39	4.21	5	5	4	5	4	4	4	4	5	5	5	4	5	4	5	5	4	4	4	4	5	4	4	4	3	4	4	3	4	6	4	3	5	5	4	4	4	4	5	5	4	5	6	4	5	4	3	3	4	3	4	4	5	4	6	4	4	5	5	5	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	5	4	3	4	4	6	4	3	4	4	4	4	4	5	4	4	3	4	4	5	4	4	
Hongyu Zhang	134	3.5	4	4	3	4	3	3	3	3	4	4	4	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	3	4	4	2	3	3	2	3	2	4	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	3	3	4	2	3	
R. Nakane	8	5.46	5	6	6	6	5	6	5	6	6	6	6	5	6	5	6	6	5	6	5	5	6	5	5	6	5	6	5	5	4	6	5	5	6	5	5	6	5	5	6	7	5	6	7	6	6	5	5	5	5	4	6	6	6	5	7	6	5	6	6	6	5	6	5	5	6	5	5	6	5	7	5	5	5	5	5	5	5	6	6	6	4	5	5	7	5	5	5	4	5	5	6	6	5	5	5	6	5	6	5	6	
Yasuyuki Okumura	22	4.29	5	5	4	5	4	4	5	4	4	5	5	5	5	4	4	4	4	5	4	4	5	4	3	4	3	4	5	4	4	5	4	3	5	5	4	4	5	4	5	6	5	5	7	5	4	4	3	4	4	4	4	4	4	4	6	5	4	5	4	4	4	5	3	4	5	4	4	5	4	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	4	3	5	4	4	4	4	4	4	4	4	5	4	4	4	4	
P. Verma	122	3.57	5	4	4	4	4	3	4	4	4	4	4	3	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	3	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	3	3	3	3	3	4	4	3	3	4	3	4	3	4	
Peter Dayan	82	3.86	4	4	4	4	3	4	4	4	4	5	4	4	4	3	4	4	3	3	4	4	5	4	4	4	3	4	5	3	4	5	3	3	4	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	3	5	4	4	4	4	4	4	4	3	4	5	5	4	4	4	4	3	3	3	4	3	3	3	5	4	4	3	3	4	5	3	3	4	3	3	4	4	4	4	3	3	4	4	4	3	4	
Junhwan Kim	25	4.12	5	4	4	4	4	4	4	3	4	5	4	5	5	4	4	4	4	5	4	4	5	4	4	4	3	5	5	4	4	6	4	3	4	4	4	4	4	4	5	5	5	5	6	5	4	4	3	4	4	3	4	4	4	4	6	4	3	4	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	6	4	3	5	3	4	4	4	4	4	4	4	4	4	4	4	4	
Bi Song	81	3.94	5	4	4	4	4	4	2	4	4	5	4	4	5	4	4	4	4	4	4	3	5	4	4	4	3	4	4	3	3	4	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	3	3	3	4	3	4	4	4	4	5	4	4	4	4	4	4	3	3	4	4	5	4	4	4	5	4	3	4	4	3	4	3	5	4	4	3	3	4	5	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	
Weiming Hu	131	3.75	5	4	4	4	4	3	3	3	4	4	4	4	4	3	4	4	4	4	2	3	4	3	3	4	3	4	4	3	3	5	4	3	4	4	4	4	4	4	4	5	4	4	6	5	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	4	3	4	5	4	3	3	4	5	4	3	4	2	3	4	4	4	3	4	3	4	4	4	4	4	
Jorge Almeida	23	3.58	5	4	3	4	4	3	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	4	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	3	3	4	3	4	
Linda Kato	60	3.79	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	4	4	4	3	4	4	3	4	4	4	3	5	4	3	4	4	4	4	5	4	4	6	5	4	3	2	3	3	3	4	4	4	3	5	4	3	4	4	4	4	4	3	3	4	4	4	4	4	5	3	3	4	4	3	3	3	5	4	4	3	4	4	5	3	3	4	3	3	4	3	4	4	3	4	4	4	4	3	4	
Devanuj	6	5.02	6	5	5	5	5	4	5	5	5	6	6	5	6	5	5	5	5	5	5	5	6	5	5	5	4	5	5	4	5	6	5	4	6	5	5	5	5	5	6	6	5	6	7	6	5	5	4	4	5	4	5	5	5	5	6	5	5	6	5	5	5	5	4	5	6	6	5	5	5	5	5	4	5	5	4	4	4	6	5	5	4	5	5	7	4	4	5	5	4	5	4	5	5	4	5	5	5	5	5	5	
Nicholas Carriero	52	4.21	5	5	4	5	5	4	4	4	4	5	4	4	4	4	4	4	4	5	4	4	5	4	4	4	4	5	4	4	5	6	4	3	4	4	4	4	4	4	6	6	4	5	6	5	4	4	3	4	3	4	4	4	4	4	6	5	4	5	4	4	5	4	3	3	5	5	4	4	4	5	3	4	4	4	4	4	3	4	4	4	4	3	4	6	4	4	4	3	4	4	4	4	3	4	4	4	4	5	4	5	
Bernard Philippe	34	3.94	5	4	4	4	4	4	4	4	4	5	4	3	4	4	4	4	4	4	3	4	5	4	4	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	3	5	6	5	4	4	3	3	4	3	4	4	4	4	5	4	4	4	4	4	4	4	3	4	4	4	4	4	4	5	4	3	4	3	3	3	3	5	4	4	3	4	4	5	3	3	3	4	3	3	4	4	4	4	4	4	4	5	4	4	
Xian-Hua Han	63	3.99	5	5	4	4	4	4	3	4	4	5	5	4	4	4	4	4	4	4	3	3	5	4	4	4	3	4	4	4	4	4	4	3	5	4	4	4	4	4	5	6	4	4	6	5	4	4	3	4	4	3	4	4	4	4	5	5	3	4	4	4	4	3	3	4	4	4	4	4	3	5	4	3	3	4	3	3	3	5	5	4	3	3	4	5	4	3	4	3	4	4	4	4	4	4	4	4	4	5	4	4	
Pjotr Prins	104	3.45	5	4	4	4	3	4	4	4	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	4	4	3	2	4	3	3	3	4	3	5	5	4	4	6	5	3	3	2	3	3	3	3	3	3	2	5	4	3	4	3	3	4	4	2	3	4	3	3	3	4	4	3	3	4	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	4	3	3	4	3	4	3	4	
Serge Fdida	167	3.45	4	4	3	3	4	3	3	3	4	4	4	4	4	3	4	4	3	4	3	3	4	2	3	3	3	4	4	3	4	5	3	2	4	4	3	3	3	3	4	5	4	4	6	4	4	3	2	3	3	2	3	3	4	3	5	3	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	3	3	3	2	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
Alex Mitchell	160	3.92	5	4	4	4	3	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	2	4	4	3	4	5	4	3	5	4	4	4	4	3	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	3	3	4	4	5	4	3	4	5	4	3	4	4	3	3	2	5	4	4	3	4	4	5	3	3	4	4	3	4	4	4	4	3	4	4	4	4	4	4	
Robert Winter	144	3.37	4	4	3	3	3	3	4	3	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	2	3	4	2	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	4	3	2	2	3	3	3	3	4	3	5	4	3	4	4	4	3	4	2	3	4	4	3	3	3	4	3	2	4	3	2	3	2	4	4	3	3	3	3	5	3	2	4	3	3	3	3	4	3	3	3	4	3	4	3	3	
Martin Glinz	91	3.46	4	4	3	4	3	3	4	3	4	4	5	4	4	3	4	4	4	4	3	3	4	3	3	4	2	3	4	2	3	5	4	2	4	3	3	3	4	3	4	4	4	4	5	4	4	3	3	2	3	3	4	3	4	3	5	4	3	4	4	4	3	4	3	3	4	4	3	4	4	4	4	2	3	3	2	3	2	4	3	4	3	3	3	5	3	2	4	3	3	3	3	4	3	3	3	4	3	4	4	3	
Li Zhu	162	3.7	4	4	3	4	4	3	3	4	4	4	3	4	4	3	4	4	4	3	2	3	5	3	3	4	3	4	4	3	3	5	4	3	4	4	4	4	4	4	4	5	4	4	6	4	4	4	3	3	3	4	4	4	4	4	5	4	3	3	4	4	4	3	3	3	4	4	4	4	3	5	4	3	3	4	3	4	3	4	4	4	3	3	3	5	3	3	4	3	3	4	4	4	3	3	3	4	4	5	3	4	
Leigh A. Johnston	57	4.01	5	4	4	5	4	4	4	4	4	5	4	4	4	4	4	4	4	5	4	4	5	4	4	4	3	4	5	3	4	5	4	3	5	3	4	4	4	4	5	5	4	5	5	5	4	4	3	3	3	3	4	4	4	4	5	4	3	4	4	4	4	3	3	4	4	5	4	4	4	5	4	3	4	4	3	4	3	5	4	4	3	4	4	5	4	3	4	3	3	4	4	4	4	4	4	4	4	5	4	4	
Yifan Zhang	180	3.54	4	4	4	4	4	3	3	3	3	4	4	4	4	3	3	3	4	3	3	2	5	3	4	4	3	4	3	3	3	5	3	3	4	4	4	4	3	3	5	5	4	4	6	5	3	3	3	3	4	3	4	4	3	4	5	4	3	4	3	3	4	3	3	2	4	4	4	4	3	5	3	3	3	3	3	3	2	3	4	4	3	3	3	5	3	3	4	3	3	4	3	3	3	4	2	3	4	4	4	4	
Lorenzo Bruzzone	173	3.49	4	4	3	3	3	3	4	3	4	4	4	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	4	4	4	6	4	4	3	3	3	3	3	3	4	4	3	4	4	4	4	4	4	3	3	3	3	4	5	3	3	3	4	4	2	4	3	2	3	2	5	4	4	3	3	3	5	3	2	4	2	3	3	3	4	3	3	4	4	3	4	2	3	
